date,per,device,type,is_maintenance,month,season,day_of_year,days_since_last_maint
2024-10-27,48.6302555407359,A_6,small,1,10,3,301,0.0
2024-10-28,46.1516121214591,A_6,none,0,10,3,302,1.0
2024-10-29,46.9255156493186,A_6,none,0,10,3,303,2.0
2024-10-30,45.3368860987198,A_6,small,1,10,3,304,0.0
2024-10-31,46.2274557757162,A_6,none,0,10,3,305,1.0
2024-11-01,42.9189480766627,A_6,none,0,11,3,306,2.0
2024-11-02,44.6942439781571,A_6,none,0,11,3,307,3.0
2024-11-03,41.645704214633,A_6,none,0,11,3,308,4.0
2024-11-04,41.156637513885,A_6,small,1,11,3,309,0.0
2024-11-05,40.388887570132,A_6,none,0,11,3,310,1.0
2024-11-06,40.388887570132,A_6,large,1,11,3,311,0.0
2024-11-07,40.388887570132,A_6,none,0,11,3,312,1.0
2024-11-08,63.2443374956371,A_6,small,1,11,3,313,0.0
2024-11-09,61.7088500170828,A_6,none,0,11,3,314,1.0
2024-11-10,61.8361316024073,A_6,none,0,11,3,315,2.0
2024-11-11,60.0602343518494,A_6,none,0,11,3,316,3.0
2024-11-12,59.1709274440581,A_6,none,0,11,3,317,4.0
2024-11-13,58.2071610442724,A_6,small,1,11,3,318,0.0
2024-11-14,59.293091280339,A_6,none,0,11,3,319,1.0
2024-11-15,57.1101587131178,A_6,none,0,11,3,320,2.0
2024-11-16,55.7402390550426,A_6,small,1,11,3,321,0.0
2024-11-17,55.3407381752872,A_6,none,0,11,3,322,1.0
2024-11-18,55.5529583287827,A_6,none,0,11,3,323,2.0
2024-11-19,55.4122743730206,A_6,none,0,11,3,324,3.0
2024-11-20,55.0195993538024,A_6,small,1,11,3,325,0.0
2024-11-21,53.8592095412037,A_6,none,0,11,3,326,1.0
2024-11-22,52.7539020134798,A_6,none,0,11,3,327,2.0
2024-11-23,52.5350299153085,A_6,none,0,11,3,328,3.0
2024-11-24,52.0031722407532,A_6,none,0,11,3,329,4.0
2024-11-25,50.9753885817411,A_6,small,1,11,3,330,0.0
2024-11-26,51.9497382922385,A_6,none,0,11,3,331,1.0
2024-11-27,50.1240554625015,A_6,none,0,11,3,332,2.0
2024-11-28,47.1509305887587,A_6,none,0,11,3,333,3.0
2024-11-29,48.8109514728528,A_6,small,1,11,3,334,0.0
2024-11-30,48.8109514728528,A_6,none,0,11,3,335,1.0
2024-12-01,47.0789162594418,A_6,none,0,12,4,336,2.0
2024-12-02,45.803645367421,A_6,small,1,12,4,337,0.0
2024-12-03,44.9338291174907,A_6,none,0,12,4,338,1.0
2024-12-04,44.3923968950743,A_6,none,0,12,4,339,2.0
2024-12-05,43.6253071342991,A_6,none,0,12,4,340,3.0
2024-12-06,43.2470499364422,A_6,none,0,12,4,341,4.0
2024-12-07,43.4467950904328,A_6,small,1,12,4,342,0.0
2024-12-08,42.7195657529293,A_6,none,0,12,4,343,1.0
2024-12-09,42.120055940195,A_6,none,0,12,4,344,2.0
2024-12-10,42.120055940195,A_6,small,1,12,4,345,0.0
2024-12-11,42.120055940195,A_6,none,0,12,4,346,1.0
2024-12-12,42.120055940195,A_6,none,0,12,4,347,2.0
2024-12-13,42.120055940195,A_6,small,1,12,4,348,0.0
2024-12-14,40.3352986386485,A_6,none,0,12,4,349,1.0
2024-12-15,39.3916821806812,A_6,none,0,12,4,350,2.0
2024-12-16,38.3772485493922,A_6,none,0,12,4,351,3.0
2024-12-17,38.0588053472333,A_6,small,1,12,4,352,0.0
2024-12-18,36.928680834376,A_6,none,0,12,4,353,1.0
2024-12-19,36.928680834376,A_6,none,0,12,4,354,2.0
2024-12-20,36.5209616817897,A_6,none,0,12,4,355,3.0
2024-12-21,34.5585832236543,A_6,none,0,12,4,356,4.0
2024-12-22,34.6772487538814,A_6,small,1,12,4,357,0.0
2024-12-23,33.4042771295338,A_6,none,0,12,4,358,1.0
2024-12-24,33.5413435411046,A_6,none,0,12,4,359,2.0
2024-12-25,32.0978051634669,A_6,small,1,12,4,360,0.0
2024-12-26,31.8835118571608,A_6,none,0,12,4,361,1.0
2024-12-27,31.2963132285275,A_6,none,0,12,4,362,2.0
2024-12-28,31.2061004637788,A_6,small,1,12,4,363,0.0
2024-12-29,30.0832074953704,A_6,none,0,12,4,364,1.0
2024-12-30,29.0499489701337,A_6,none,0,12,4,365,2.0
2024-12-31,70.8794707188817,A_6,medium,1,12,4,366,0.0
2025-01-01,70.8794707188817,A_6,none,0,1,4,1,1.0
2025-01-02,70.8989724411997,A_6,small,1,1,4,2,0.0
2025-01-03,70.940514033424,A_6,none,0,1,4,3,1.0
2025-01-04,71.0148460333737,A_6,none,0,1,4,4,2.0
2025-01-05,69.5024287450026,A_6,small,1,1,4,5,0.0
2025-01-06,69.3174123366237,A_6,none,0,1,4,6,1.0
2025-01-07,68.8895436091349,A_6,none,0,1,4,7,2.0
2025-01-08,67.7291683982959,A_6,small,1,1,4,8,0.0
2025-01-09,67.5687121773827,A_6,none,0,1,4,9,1.0
2025-01-10,66.747113502068,A_6,none,0,1,4,10,2.0
2025-01-11,66.747113502068,A_6,none,0,1,4,11,3.0
2025-01-12,66.1479007501444,A_6,none,0,1,4,12,4.0
2025-01-13,65.5300819435876,A_6,small,1,1,4,13,0.0
2025-01-14,65.6290343629535,A_6,none,0,1,4,14,1.0
2025-01-15,65.5885464000934,A_6,none,0,1,4,15,2.0
2025-01-16,64.076586695155,A_6,none,0,1,4,16,3.0
2025-01-17,63.688537826626,A_6,none,0,1,4,17,4.0
2025-01-18,63.6974013781321,A_6,small,1,1,4,18,0.0
2025-01-19,62.2246321666934,A_6,none,0,1,4,19,1.0
2025-01-20,61.9372630660767,A_6,none,0,1,4,20,2.0
2025-01-21,62.3393059248144,A_6,none,0,1,4,21,3.0
2025-01-22,61.881638072398,A_6,none,0,1,4,22,4.0
2025-01-23,60.8020737354668,A_6,small,1,1,4,23,0.0
2025-01-24,59.1675402836105,A_6,none,0,1,4,24,1.0
2025-01-25,59.0820939008359,A_6,none,0,1,4,25,2.0
2025-01-26,57.9460792731419,A_6,none,0,1,4,26,3.0
2025-01-27,57.0829344950831,A_6,none,0,1,4,27,4.0
2025-01-28,57.0829344950831,A_6,small,1,1,4,28,0.0
2025-01-29,56.4649474424538,A_6,none,0,1,4,29,1.0
2025-01-30,56.6114512012657,A_6,none,0,1,4,30,2.0
2025-01-31,57.3651854413162,A_6,none,0,1,4,31,3.0
2025-02-01,57.3651854413162,A_6,small,1,2,4,32,0.0
2025-02-02,57.3651854413162,A_6,none,0,2,4,33,1.0
2025-02-03,57.3651854413162,A_6,none,0,2,4,34,2.0
2025-02-04,55.6326244518851,A_6,none,0,2,4,35,3.0
2025-02-05,55.0072516224257,A_6,none,0,2,4,36,4.0
2025-02-06,55.2586150726835,A_6,small,1,2,4,37,0.0
2025-02-07,54.4110288913758,A_6,none,0,2,4,38,1.0
2025-02-08,54.1155486505456,A_6,none,0,2,4,39,2.0
2025-02-09,52.86095787161,A_6,none,0,2,4,40,3.0
2025-02-10,53.1840659648542,A_6,small,1,2,4,41,0.0
2025-02-11,51.9751517263132,A_6,none,0,2,4,42,1.0
2025-02-12,52.2995621785689,A_6,none,0,2,4,43,2.0
2025-02-13,51.3769315657815,A_6,none,0,2,4,44,3.0
2025-02-14,50.1927330798425,A_6,small,1,2,4,45,0.0
2025-02-15,50.1927330798425,A_6,none,0,2,4,46,1.0
2025-02-16,48.45087155477,A_6,none,0,2,4,47,2.0
2025-02-17,48.4051457120612,A_6,none,0,2,4,48,3.0
2025-02-18,47.455443327346,A_6,small,1,2,4,49,0.0
2025-02-19,73.0430562207072,A_6,large,1,2,4,50,0.0
2025-02-20,73.0430562207072,A_6,none,0,2,4,51,1.0
2025-02-21,72.2070218985058,A_6,small,1,2,4,52,0.0
2025-02-22,71.8856122728099,A_6,none,0,2,4,53,1.0
2025-02-23,71.5841107113757,A_6,none,0,2,4,54,2.0
2025-02-24,71.6219297278218,A_6,none,0,2,4,55,3.0
2025-02-25,71.2528096364872,A_6,small,1,2,4,56,0.0
2025-02-26,70.9158369547938,A_6,none,0,2,4,57,1.0
2025-02-27,69.9605211299328,A_6,none,0,2,4,58,2.0
2025-02-28,69.0538398472273,A_6,none,0,2,4,59,3.0
2025-03-01,69.7462073312882,A_6,small,1,3,1,60,0.0
2025-03-02,68.5905819786277,A_6,none,0,3,1,61,1.0
2025-03-03,68.6134954824836,A_6,none,0,3,1,62,2.0
2025-03-04,68.2876662151704,A_6,small,1,3,1,63,0.0
2025-03-05,68.6118639416061,A_6,none,0,3,1,64,1.0
2025-03-06,66.2619291920477,A_6,none,0,3,1,65,2.0
2025-03-07,67.8646451831574,A_6,small,1,3,1,66,0.0
2025-03-08,68.4477392536789,A_6,none,0,3,1,67,1.0
2025-03-09,68.4614605617208,A_6,none,0,3,1,68,2.0
2025-03-10,66.8218980459798,A_6,small,1,3,1,69,0.0
2025-03-11,67.6544156060811,A_6,none,0,3,1,70,1.0
2025-03-12,67.2842367601548,A_6,none,0,3,1,71,2.0
2025-03-13,64.6043586223413,A_6,none,0,3,1,72,3.0
2025-03-14,65.0018533139475,A_6,none,0,3,1,73,4.0
2025-03-15,63.7596509227834,A_6,small,1,3,1,74,0.0
2025-03-16,62.3887104858653,A_6,none,0,3,1,75,1.0
2025-03-17,65.9904543015222,A_6,none,0,3,1,76,2.0
2025-03-18,63.779387503242,A_6,small,1,3,1,77,0.0
2025-03-19,63.1853914705869,A_6,none,0,3,1,78,1.0
2025-03-20,63.2874373977358,A_6,none,0,3,1,79,2.0
2025-03-21,62.7589651768926,A_6,small,1,3,1,80,0.0
2025-03-22,61.917379067195,A_6,none,0,3,1,81,1.0
2025-03-23,61.4294590468287,A_6,none,0,3,1,82,2.0
2025-03-24,63.7538950423491,A_6,none,0,3,1,83,3.0
2025-03-25,62.958258047646,A_6,small,1,3,1,84,0.0
2025-03-26,64.8340460680393,A_6,none,0,3,1,85,1.0
2025-03-27,59.9019356264486,A_6,none,0,3,1,86,2.0
2025-03-28,61.2637126266054,A_6,small,1,3,1,87,0.0
2025-03-29,59.4879455064202,A_6,none,0,3,1,88,1.0
2025-03-30,59.4876577562162,A_6,none,0,3,1,89,2.0
2025-03-31,60.039680611694,A_6,none,0,3,1,90,3.0
2025-04-01,57.731454729942,A_6,none,0,4,1,91,4.0
2025-04-02,59.7962671254104,A_6,small,1,4,1,92,0.0
2025-04-03,58.2379535243251,A_6,none,0,4,1,93,1.0
2025-04-04,58.0759469527435,A_6,none,0,4,1,94,2.0
2025-04-05,59.0008392806932,A_6,small,1,4,1,95,0.0
2025-04-06,56.8970867721799,A_6,none,0,4,1,96,1.0
2025-04-07,59.2730414043561,A_6,none,0,4,1,97,2.0
2025-04-08,57.2900819753708,A_6,none,0,4,1,98,3.0
2025-04-09,56.4268028225176,A_6,none,0,4,1,99,4.0
2025-04-10,56.3814814525266,A_6,small,1,4,1,100,0.0
2025-04-11,82.0682984566886,A_6,medium,1,4,1,101,0.0
2025-04-12,82.0682984566886,A_6,none,0,4,1,102,1.0
2025-04-13,81.5207496193846,A_6,small,1,4,1,103,0.0
2025-04-14,83.0347150956168,A_6,none,0,4,1,104,1.0
2025-04-15,83.3903342922286,A_6,none,0,4,1,105,2.0
2025-04-16,82.031172754638,A_6,small,1,4,1,106,0.0
2025-04-17,79.2242031628625,A_6,none,0,4,1,107,1.0
2025-04-18,80.1106479345063,A_6,none,0,4,1,108,2.0
2025-04-19,82.4710842181697,A_6,small,1,4,1,109,0.0
2025-04-20,80.04450249031,A_6,none,0,4,1,110,1.0
2025-04-21,79.3102218490956,A_6,none,0,4,1,111,2.0
2025-04-22,80.635009147466,A_6,small,1,4,1,112,0.0
2025-04-23,81.5994148618215,A_6,none,0,4,1,113,1.0
2025-04-24,79.0534774273748,A_6,none,0,4,1,114,2.0
2025-04-25,79.677731798246,A_6,none,0,4,1,115,3.0
2025-04-26,78.9143174928033,A_6,none,0,4,1,116,4.0
2025-04-27,78.9143174928033,A_6,small,1,4,1,117,0.0
2025-04-28,78.9143174928033,A_6,none,0,4,1,118,1.0
2025-04-29,78.9143174928033,A_6,none,0,4,1,119,2.0
2025-04-30,78.9143174928033,A_6,none,0,4,1,120,3.0
2025-05-01,78.8888464598894,A_6,none,0,5,1,121,4.0
2025-05-02,78.3466533310689,A_6,small,1,5,1,122,0.0
2025-05-03,79.169682047738,A_6,none,0,5,1,123,1.0
2025-05-04,77.3277668008623,A_6,none,0,5,1,124,2.0
2025-05-05,78.2889397949693,A_6,none,0,5,1,125,3.0
2025-05-06,77.1702750565494,A_6,small,1,5,1,126,0.0
2025-05-07,75.3960807016778,A_6,none,0,5,1,127,1.0
2025-05-08,78.6386904072346,A_6,none,0,5,1,128,2.0
2025-05-09,75.4468277740875,A_6,none,0,5,1,129,3.0
2025-05-10,75.4468277740875,A_6,none,0,5,1,130,4.0
2025-05-11,77.9560278117233,A_6,small,1,5,1,131,0.0
2025-05-12,74.3192909724025,A_6,none,0,5,1,132,1.0
2025-05-13,75.7710921211964,A_6,none,0,5,1,133,2.0
2025-05-14,77.056839932109,A_6,small,1,5,1,134,0.0
2025-05-15,77.3068192389183,A_6,none,0,5,1,135,1.0
2025-05-16,76.2259438971583,A_6,none,0,5,1,136,2.0
2025-05-17,78.7649457107213,A_6,none,0,5,1,137,3.0
2025-05-18,74.9435047991146,A_6,small,1,5,1,138,0.0
2025-05-19,73.3408069371602,A_6,none,0,5,1,139,1.0
2025-05-20,75.4996844351144,A_6,none,0,5,1,140,2.0
2025-05-21,73.7490865390357,A_6,none,0,5,1,141,3.0
2025-05-22,73.4897493782974,A_6,small,1,5,1,142,0.0
2025-05-23,73.4406118153507,A_6,none,0,5,1,143,1.0
2025-05-24,69.34346418338,A_6,none,0,5,1,144,2.0
2025-05-25,71.9517942079648,A_6,none,0,5,1,145,3.0
2025-05-26,69.2184506179047,A_6,small,1,5,1,146,0.0
2025-05-27,70.7258234119148,A_6,none,0,5,1,147,1.0
2025-05-28,69.2672487479325,A_6,none,0,5,1,148,2.0
2025-05-29,70.9781270255512,A_6,small,1,5,1,149,0.0
2025-05-30,71.0047264563835,A_6,none,0,5,1,150,1.0
2025-05-31,70.6738674033072,A_6,none,0,5,1,151,2.0
2025-06-01,74.4985348762481,A_6,none,0,6,2,152,3.0
2025-06-02,73.0492633642991,A_6,none,0,6,2,153,4.0
2025-06-03,73.7935900834782,A_6,small,1,6,2,154,0.0
2025-06-04,97.0754841119803,A_6,medium,1,6,2,155,0.0
2025-06-05,97.0754841119803,A_6,none,0,6,2,156,1.0
2025-06-06,96.5005756533683,A_6,small,1,6,2,157,0.0
2025-06-07,97.2545853393136,A_6,none,0,6,2,158,1.0
2025-06-08,92.9805201242343,A_6,none,0,6,2,159,2.0
2025-06-09,98.6240133421704,A_6,none,0,6,2,160,3.0
2025-06-10,95.8093482580702,A_6,small,1,6,2,161,0.0
2025-06-11,95.7774513706842,A_6,none,0,6,2,162,1.0
2025-06-12,93.6814354736001,A_6,none,0,6,2,163,2.0
2025-06-13,96.5647201209947,A_6,small,1,6,2,164,0.0
2025-06-14,99.5656593698743,A_6,none,0,6,2,165,1.0
2025-06-15,91.7523324079089,A_6,none,0,6,2,166,2.0
2025-06-16,97.8576204268716,A_6,small,1,6,2,167,0.0
2025-06-17,97.1261743172835,A_6,none,0,6,2,168,1.0
2025-06-18,91.6376554774663,A_6,none,0,6,2,169,2.0
2025-06-19,94.8698116573273,A_6,none,0,6,2,170,3.0
2025-06-20,96.7003327947598,A_6,none,0,6,2,171,4.0
2025-06-21,95.7528256352752,A_6,small,1,6,2,172,0.0
2025-06-22,97.4707641666292,A_6,none,0,6,2,173,1.0
2025-06-23,95.2736649471913,A_6,none,0,6,2,174,2.0
2025-06-24,97.4693338534095,A_6,none,0,6,2,175,3.0
2025-06-25,94.093277693267,A_6,none,0,6,2,176,4.0
2025-06-26,95.6151112608455,A_6,small,1,6,2,177,0.0
2025-06-27,99.7884050986632,A_6,none,0,6,2,178,1.0
2025-06-28,95.5380603217406,A_6,none,0,6,2,179,2.0
2025-06-29,92.4881381824417,A_6,none,0,6,2,180,3.0
2025-06-30,91.3603123068913,A_6,small,1,6,2,181,0.0
2025-07-01,90.9503662437124,A_6,none,0,7,2,182,1.0
2025-07-02,91.5045048160191,A_6,none,0,7,2,183,2.0
2025-07-03,91.6958581267758,A_6,small,1,7,2,184,0.0
2025-07-04,91.099765714469,A_6,none,0,7,2,185,1.0
2025-07-05,94.2668329160127,A_6,none,0,7,2,186,2.0
2025-07-06,92.394399878609,A_6,small,1,7,2,187,0.0
2025-07-07,92.394399878609,A_6,none,0,7,2,188,1.0
2025-07-08,90.8420258367066,A_6,none,0,7,2,189,2.0
2025-07-09,92.2324084079609,A_6,none,0,7,2,190,3.0
2025-07-10,94.4507314191074,A_6,none,0,7,2,191,4.0
2025-07-11,90.0277391144655,A_6,small,1,7,2,192,0.0
2025-07-12,70.0663891505932,A_6,none,0,7,2,193,1.0
2025-07-13,89.7606763887559,A_6,none,0,7,2,194,2.0
2025-07-14,95.1156044435043,A_6,small,1,7,2,195,0.0
2025-07-15,86.4315895031007,A_6,none,0,7,2,196,1.0
2025-07-16,92.0002848570318,A_6,none,0,7,2,197,2.0
2025-07-17,90.4927867611823,A_6,small,1,7,2,198,0.0
2025-07-18,90.778982291546,A_6,none,0,7,2,199,1.0
2025-07-19,89.5409654017736,A_6,none,0,7,2,200,2.0
2025-07-20,89.2700338661397,A_6,small,1,7,2,201,0.0
2025-07-21,96.7695476839351,A_6,none,0,7,2,202,1.0
2025-07-22,89.624750272691,A_6,none,0,7,2,203,2.0
2025-07-23,91.4171724449847,A_6,none,0,7,2,204,3.0
2025-07-24,88.2014102835039,A_6,none,0,7,2,205,4.0
2025-07-25,89.8012409446195,A_6,small,1,7,2,206,0.0
2025-07-26,91.6214766777605,A_6,none,0,7,2,207,1.0
2025-07-27,94.1207514052578,A_6,none,0,7,2,208,2.0
2025-07-28,92.4943780323813,A_6,none,0,7,2,209,3.0
2025-07-29,88.9636133841025,A_6,small,1,7,2,210,0.0
2025-07-30,88.3233876230442,A_6,none,0,7,2,211,1.0
2025-07-31,89.91135035315,A_6,none,0,7,2,212,2.0
2025-08-01,93.5904062792087,A_6,none,0,8,2,213,3.0
2025-08-02,94.0219836266267,A_6,small,1,8,2,214,0.0
2025-08-03,92.135413372169,A_6,none,0,8,2,215,1.0
2025-08-04,88.4905807260113,A_6,none,0,8,2,216,2.0
2025-08-05,90.8908914570059,A_6,small,1,8,2,217,0.0
2025-08-06,86.0138944262153,A_6,none,0,8,2,218,1.0
2025-08-07,90.054487064965,A_6,none,0,8,2,219,2.0
2025-08-08,90.054487064965,A_6,none,0,8,2,220,3.0
2025-08-09,85.453892805717,A_6,small,1,8,2,221,0.0
2025-08-10,93.8516477073322,A_6,none,0,8,2,222,1.0
2025-08-11,93.8516477073322,A_6,none,0,8,2,223,2.0
2025-08-12,88.9303672244813,A_6,none,0,8,2,224,3.0
2025-08-13,89.2879176134956,A_6,none,0,8,2,225,4.0
2025-08-14,90.4621338018159,A_6,small,1,8,2,226,0.0
2025-08-15,87.8634383380201,A_6,none,0,8,2,227,1.0
2025-08-16,87.2303246344347,A_6,none,0,8,2,228,2.0
2025-08-17,87.5727412915106,A_6,none,0,8,2,229,3.0
2025-08-18,88.227798832463,A_6,none,0,8,2,230,4.0
2025-08-19,86.2942029797689,A_6,small,1,8,2,231,0.0
2025-08-20,90.039386706298,A_6,none,0,8,2,232,1.0
2025-08-21,90.6320100892023,A_6,none,0,8,2,233,2.0
2025-08-22,87.3790662502092,A_6,none,0,8,2,234,3.0
2025-08-23,138.209242980007,A_6,medium,1,8,2,235,0.0
2025-08-24,138.209242980007,A_6,none,0,8,2,236,1.0
2025-08-25,122.515352784418,A_6,none,0,8,2,237,2.0
2025-08-26,124.161740621908,A_6,none,0,8,2,238,3.0
2025-08-27,123.283932417167,A_6,small,1,8,2,239,0.0
2025-08-28,122.973253156545,A_6,none,0,8,2,240,1.0
2025-08-29,123.491551315794,A_6,none,0,8,2,241,2.0
2025-08-30,120.774874707411,A_6,small,1,8,2,242,0.0
2025-08-31,122.257361094813,A_6,none,0,8,2,243,1.0
2025-09-01,121.105854615038,A_6,none,0,9,3,244,2.0
2025-09-02,122.347684957736,A_6,none,0,9,3,245,3.0
2025-09-03,120.109713626867,A_6,small,1,9,3,246,0.0
2025-09-04,121.031758547385,A_6,none,0,9,3,247,1.0
2025-09-05,121.792248774079,A_6,none,0,9,3,248,2.0
2025-09-06,119.834085897636,A_6,small,1,9,3,249,0.0
2025-09-07,119.834085897636,A_6,none,0,9,3,250,1.0
2025-09-08,123.682973327868,A_6,none,0,9,3,251,2.0
2025-09-09,109.619888816304,A_6,small,1,9,3,252,0.0
2025-09-10,119.906480230192,A_6,none,0,9,3,253,1.0
2025-09-11,120.466031512256,A_6,none,0,9,3,254,2.0
2025-09-12,120.190945551716,A_6,none,0,9,3,255,3.0
2025-09-13,118.145437037815,A_6,none,0,9,3,256,4.0
2025-09-14,119.760105849968,A_6,small,1,9,3,257,0.0
2025-09-15,117.782408042976,A_6,none,0,9,3,258,1.0
2025-09-16,116.881113982459,A_6,none,0,9,3,259,2.0
2025-09-17,117.727221007091,A_6,none,0,9,3,260,3.0
2025-09-18,117.423216349906,A_6,none,0,9,3,261,4.0
2025-09-19,115.290299019711,A_6,small,1,9,3,262,0.0
2025-09-20,114.321509984095,A_6,none,0,9,3,263,1.0
2025-09-21,114.753770651247,A_6,none,0,9,3,264,2.0
2025-09-22,113.803508335176,A_6,none,0,9,3,265,3.0
2025-09-23,116.317039900562,A_6,none,0,9,3,266,4.0
2025-09-24,114.187616981966,A_6,small,1,9,3,267,0.0
2025-09-25,112.764089090088,A_6,none,0,9,3,268,1.0
2025-09-26,111.872342857808,A_6,none,0,9,3,269,2.0
2025-09-27,112.391066909891,A_6,none,0,9,3,270,3.0
2025-09-28,110.355404357899,A_6,none,0,9,3,271,4.0
2025-09-29,112.206543210341,A_6,small,1,9,3,272,0.0
2025-09-30,109.585237101739,A_6,none,0,9,3,273,1.0
2025-10-01,107.667134511289,A_6,none,0,10,3,274,2.0
2025-10-02,107.614241199367,A_6,none,0,10,3,275,3.0
2025-10-03,106.154957589969,A_6,small,1,10,3,276,0.0
2025-10-04,104.916600052662,A_6,none,0,10,3,277,1.0
2025-10-05,104.447859830637,A_6,none,0,10,3,278,2.0
2025-10-06,104.337016046959,A_6,none,0,10,3,279,3.0
2025-10-07,103.773235371783,A_6,none,0,10,3,280,4.0
2025-10-08,102.649975300959,A_6,small,1,10,3,281,0.0
2025-10-09,101.94622932298,A_6,none,0,10,3,282,1.0
2025-10-10,100.642100694392,A_6,none,0,10,3,283,2.0
2025-10-11,101.018550851629,A_6,none,0,10,3,284,3.0
2025-10-12,99.2023423409559,A_6,small,1,10,3,285,0.0
2025-10-13,97.8027165601391,A_6,none,0,10,3,286,1.0
2025-10-14,97.8259687657994,A_6,none,0,10,3,287,2.0
2025-10-15,98.1077962684049,A_6,none,0,10,3,288,3.0
2025-10-16,98.1077962684049,A_6,none,0,10,3,289,4.0
2025-10-17,94.9816244744793,A_6,small,1,10,3,290,0.0
2025-10-18,94.9816244744793,A_6,none,0,10,3,291,1.0
2025-10-19,94.2891919391775,A_6,none,0,10,3,292,2.0
2025-10-20,94.2891919391775,A_6,none,0,10,3,293,3.0
2025-10-21,93.5232524015358,A_6,small,1,10,3,294,0.0
2025-10-22,93.197341647126,A_6,none,0,10,3,295,1.0
2025-10-23,91.0658548062403,A_6,none,0,10,3,296,2.0
2025-10-24,91.7901376488183,A_6,small,1,10,3,297,0.0
2025-10-25,92.0688249392016,A_6,none,0,10,3,298,1.0
2025-10-26,90.4100097729104,A_6,none,0,10,3,299,2.0
2025-10-27,89.8033731279953,A_6,none,0,10,3,300,3.0
2025-10-28,89.5671950822887,A_6,small,1,10,3,301,0.0
2025-10-29,88.9519191489492,A_6,none,0,10,3,302,1.0
2025-10-30,87.1337723546171,A_6,none,0,10,3,303,2.0
2025-10-31,86.93100531856,A_6,none,0,10,3,304,3.0
2025-11-01,86.6493254881097,A_6,small,1,11,3,305,0.0
2025-11-02,105.491764723444,A_6,medium,1,11,3,306,0.0
2025-11-03,105.491764723444,A_6,none,0,11,3,307,1.0
2025-11-04,104.482169270786,A_6,none,0,11,3,308,2.0
2025-11-05,104.702986776163,A_6,none,0,11,3,309,3.0
2025-11-06,102.013553863923,A_6,small,1,11,3,310,0.0
2025-11-07,102.43010196917,A_6,none,0,11,3,311,1.0
2025-11-08,103.07536618381,A_6,none,0,11,3,312,2.0
2025-11-09,101.081323417901,A_6,none,0,11,3,313,3.0
2025-11-10,102.980388003276,A_6,small,1,11,3,314,0.0
2025-11-11,99.9191733910226,A_6,none,0,11,3,315,1.0
2025-11-12,99.7934924308633,A_6,none,0,11,3,316,2.0
2025-11-13,99.1134071569689,A_6,small,1,11,3,317,0.0
2025-11-14,97.788311682508,A_6,none,0,11,3,318,1.0
2025-11-15,99.0370868905975,A_6,none,0,11,3,319,2.0
2025-11-16,97.3114470524348,A_6,small,1,11,3,320,0.0
2025-11-17,95.7778881115846,A_6,none,0,11,3,321,1.0
2025-11-18,95.4694777449583,A_6,none,0,11,3,322,2.0
2025-11-19,95.8629503766007,A_6,none,0,11,3,323,3.0
2025-11-20,94.8896920430638,A_6,none,0,11,3,324,4.0
2025-11-21,94.9862177530305,A_6,small,1,11,3,325,0.0
2025-11-22,95.0014533783727,A_6,none,0,11,3,326,1.0
2025-11-23,93.1616669089787,A_6,none,0,11,3,327,2.0
2025-11-24,91.4255494505257,A_6,small,1,11,3,328,0.0
2025-11-25,91.6179954846336,A_6,none,0,11,3,329,1.0
2025-11-26,90.5141234876369,A_6,none,0,11,3,330,2.0
2025-11-27,89.7099663682162,A_6,none,0,11,3,331,3.0
2025-11-28,89.3129105778323,A_6,small,1,11,3,332,0.0
2025-11-29,89.2508658810349,A_6,none,0,11,3,333,1.0
2025-11-30,87.9794374833545,A_6,none,0,11,3,334,2.0
2025-12-01,88.2529703997448,A_6,small,1,12,4,335,0.0
2025-12-02,87.6026370909264,A_6,none,0,12,4,336,1.0
2025-12-03,87.650277522624,A_6,none,0,12,4,337,2.0
2025-12-04,86.7086000844575,A_6,none,0,12,4,338,3.0
2025-12-05,86.1951373341901,A_6,none,0,12,4,339,4.0
2025-12-06,86.285643842777,A_6,small,1,12,4,340,0.0
2025-12-07,86.285643842777,A_6,none,0,12,4,341,1.0
2025-12-08,84.9427622946524,A_6,none,0,12,4,342,2.0
2025-12-09,84.8535852397727,A_6,none,0,12,4,343,3.0
2025-12-10,84.0458698045085,A_6,small,1,12,4,344,0.0
2025-12-11,83.8087424640917,A_6,none,0,12,4,345,1.0
2025-12-12,83.2143301156456,A_6,none,0,12,4,346,2.0
2025-12-13,82.263615858639,A_6,none,0,12,4,347,3.0
2025-12-14,82.7665283023303,A_6,none,0,12,4,348,4.0
2025-12-15,82.4569155557635,A_6,small,1,12,4,349,0.0
2025-12-16,81.590361707246,A_6,none,0,12,4,350,1.0
2025-12-17,81.4905932353051,A_6,none,0,12,4,351,2.0
2025-12-18,80.6674665276727,A_6,none,0,12,4,352,3.0
2025-12-19,80.2368982793822,A_6,small,1,12,4,353,0.0
2025-12-20,79.7721080521897,A_6,none,0,12,4,354,1.0
2025-12-21,79.775571067575,A_6,none,0,12,4,355,2.0
2025-12-22,80.2224975860889,A_6,small,1,12,4,356,0.0
2025-12-23,78.3153939887844,A_6,none,0,12,4,357,1.0
2025-12-24,77.3242344951335,A_6,none,0,12,4,358,2.0
2025-12-25,76.3817984683085,A_6,none,0,12,4,359,3.0
2025-12-26,76.2821464568828,A_6,none,0,12,4,360,4.0
